"lat","lon","year","mean"
42,16,1996,14.84
42,16,1997,15.25
42,16,1998,15.26
42,16,1999,15.6
42,16,2000,15.92
42,16,2001,15.74
42,16,2002,15.92
42,16,2003,15.75
42,16,2004,15.58
42,16,2005,15.04
42,16,2006,15.59
42,16,2007,16.04
42,17,1983,15.09
42,17,1984,14.69
42,17,1985,15.09
42,17,1986,15.11
42,17,1987,14.99
42,17,1988,14.95
42,17,1989,14.61
42,17,1990,15.56
42,17,1991,14.3
42,17,1992,15.15
42,17,1993,15.34
42,17,1994,16.18
42,17,1995,14.84
42,17,1996,14.62
42,17,1997,14.97
42,17,1998,15.21
42,17,1999,15.53
42,17,2000,15.8
42,17,2001,15.76
42,17,2002,15.63
42,17,2003,15.65
42,17,2004,15.45
42,17,2005,14.95
42,17,2006,15.3
42,17,2007,15.82
42,18,1983,12.91
42,18,1984,12.66
42,18,1985,13.04
42,18,1986,13.12
42,18,1987,13.06
42,18,1988,13.02
42,18,1989,12.72
42,18,1990,13.56
42,18,1991,12.34
42,18,1992,13.07
42,18,1993,13.12
42,18,1994,14.13
42,18,1995,12.68
42,18,1996,12.41
42,18,1997,12.65
42,18,1998,13.03
42,18,1999,13.34
42,18,2000,13.64
42,18,2001,13.49
42,18,2002,13.57
42,18,2003,13.48
42,18,2004,13.29
42,18,2005,12.62
42,18,2006,12.95
42,18,2007,13.49
42,19,1983,10.46
42,19,1984,10.24
42,19,1985,10.56
42,19,1986,10.69
42,19,1987,10.78
42,19,1988,10.7
42,19,1989,10.38
42,19,1990,11.3
42,19,1991,9.86
42,19,1992,10.55
42,19,1993,10.55
42,19,1994,11.74
42,19,1995,10.08
42,19,1996,9.74
42,19,1997,9.89
42,19,1998,10.31
42,19,1999,10.78
42,19,2000,11.03
42,19,2001,10.97
42,19,2002,11.04
42,19,2003,10.95
42,19,2004,10.67
42,19,2005,9.85
42,19,2006,10.09
42,19,2007,10.78
42,20,1983,9.25
42,20,1984,9.06
42,20,1985,9.26
42,20,1986,9.43
42,20,1987,9.66
42,20,1988,9.55
42,20,1989,9.19
42,20,1990,10.2
42,20,1991,8.53
42,20,1992,9.32
42,20,1993,9.24
42,20,1994,10.6
42,20,1995,8.78
42,20,1996,8.42
42,20,1997,8.48
42,20,1998,8.97
42,20,1999,9.49
42,20,2000,9.65
42,20,2001,9.75
42,20,2002,9.78
42,20,2003,9.62
42,20,2004,9.44
42,20,2005,8.49
42,20,2006,8.64
42,20,2007,9.53
42,21,1983,9.35
42,21,1984,9.2
42,21,1985,9.21
42,21,1986,9.47
42,21,1987,9.77
42,21,1988,9.67
42,21,1989,9.32
42,21,1990,10.32
42,21,1991,8.53
42,21,1992,9.5
42,21,1993,9.3
42,21,1994,10.8
42,21,1995,8.92
42,21,1996,8.61
42,21,1997,8.58
42,21,1998,9.13
42,21,1999,9.58
42,21,2000,9.68
42,21,2001,9.89
42,21,2002,9.91
42,21,2003,9.65
42,21,2004,9.73
42,21,2005,8.65
42,21,2006,8.76
42,21,2007,9.86
42,22,1983,9.39
42,22,1984,9.25
42,22,1985,8.99
42,22,1986,9.4
42,22,1987,9.74
42,22,1988,9.67
42,22,1989,9.49
42,22,1990,10.39
42,22,1991,8.55
42,22,1992,9.57
42,22,1993,9.32
42,22,1994,10.91
42,22,1995,9.06
42,22,1996,8.75
42,22,1997,8.72
42,22,1998,9.21
42,22,1999,9.63
42,22,2000,9.74
42,22,2001,9.96
42,22,2002,9.94
42,22,2003,9.72
42,22,2004,9.94
42,22,2005,8.77
42,22,2006,8.9
42,22,2007,10.17
43,2,1983,12.36
43,2,1984,11.18
43,2,1985,11.78
43,2,1986,12.33
43,2,1987,12.08
43,2,1988,12.89
43,2,1989,13.37
43,2,1990,13.24
43,2,1991,12.2
43,2,1992,12.16
43,2,1993,11.59
43,2,1994,12.75
43,2,1995,12.41
43,2,1996,11.41
43,2,1997,12.35
43,2,1998,12.24
43,2,1999,12.4
43,2,2000,12.93
43,2,2001,13.02
43,2,2002,13.44
43,2,2003,13.5
43,2,2004,12.47
43,2,2005,12.11
43,2,2006,13.22
43,2,2007,12.84
43,3,1983,13.52
43,3,1984,12.5
43,3,1985,12.93
43,3,1986,13.41
43,3,1987,13.11
43,3,1988,13.77
43,3,1989,14.26
43,3,1990,14.2
43,3,1991,13.34
43,3,1992,13.31
43,3,1993,12.74
43,3,1994,13.65
43,3,1995,13.29
43,3,1996,12.5
43,3,1997,13.28
43,3,1998,13.22
43,3,1999,13.57
43,3,2000,14
43,3,2001,14.06
43,3,2002,14.4
43,3,2003,14.37
43,3,2004,13.49
43,3,2005,13.21
43,3,2006,14.34
43,3,2007,14.1
43,4,1983,13.96
43,4,1984,13.02
43,4,1985,13.4
43,4,1986,13.89
43,4,1987,13.54
43,4,1988,14.1
43,4,1989,14.57
43,4,1990,14.57
43,4,1991,13.78
43,4,1992,13.8
43,4,1993,13.25
43,4,1994,14.14
43,4,1995,13.64
43,4,1996,13.08
43,4,1997,13.71
43,4,1998,13.53
43,4,1999,14
43,4,2000,14.4
43,4,2001,14.36
43,4,2002,14.63
43,4,2003,14.66
43,4,2004,13.86
43,4,2005,13.64
43,4,2006,14.74
43,4,2007,14.61
43,5,1983,13.55
43,5,1984,12.67
43,5,1985,13.03
43,5,1986,13.52
43,5,1987,13.21
43,5,1988,13.65
43,5,1989,14.08
43,5,1990,14.15
43,5,1991,13.38
43,5,1992,13.47
43,5,1993,12.95
43,5,1994,13.9
43,5,1995,13.26
43,5,1996,12.77
43,5,1997,13.39
43,5,1998,13.09
43,5,1999,13.54
43,5,2000,13.94
43,5,2001,13.83
43,5,2002,14.01
43,5,2003,14.16
43,5,2004,13.42
43,5,2005,13.17
43,5,2006,14.22
43,5,2007,14.21
43,6,1983,12.9
43,6,1984,12.07
43,6,1985,12.4
43,6,1986,12.87
43,6,1987,12.68
43,6,1988,13.01
43,6,1989,13.39
43,6,1990,13.51
43,6,1991,12.74
43,6,1992,12.9
43,6,1993,12.4
43,6,1994,13.42
43,6,1995,12.67
43,6,1996,12.08
43,6,1997,12.79
43,6,1998,12.48
43,6,1999,12.81
43,6,2000,13.2
43,6,2001,13.07
43,6,2002,13.13
43,6,2003,13.42
43,6,2004,12.72
43,6,2005,12.38
43,6,2006,13.39
43,6,2007,13.49
43,7,1983,13.4
43,7,1984,12.55
43,7,1985,12.81
43,7,1986,13.27
43,7,1987,13.21
43,7,1988,13.53
43,7,1989,13.86
43,7,1990,14.03
43,7,1991,13.23
43,7,1992,13.38
43,7,1993,12.91
43,7,1994,14.03
43,7,1995,13.12
43,7,1996,12.41
43,7,1997,13.21
43,7,1998,12.92
43,7,1999,13.11
43,7,2000,13.53
43,7,2001,13.38
43,7,2002,13.2
43,7,2003,13.76
43,7,2004,13.04
43,7,2005,12.61
43,7,2006,13.59
43,7,2007,13.78
43,8,1983,15.45
43,8,1984,14.44
43,8,1985,14.58
43,8,1986,15.2
43,8,1987,15.04
43,8,1988,15.43
43,8,1989,15.62
43,8,1990,15.81
43,8,1991,15.03
43,8,1992,15.24
43,8,1993,14.91
43,8,1994,16.06
43,8,1995,15.05
43,8,1996,14.47
43,8,1997,15.4
43,8,1998,15.04
43,8,1999,15.21
43,8,2000,15.65
43,8,2001,15.39
43,8,2002,15.21
43,8,2003,15.72
43,8,2004,15.11
43,8,2005,14.91
43,8,2006,15.85
43,8,2007,16.03
43,9,1983,15.78
43,9,1984,14.63
43,9,1985,14.76
43,9,1986,15.26
43,9,1987,15.1
43,9,1988,15.56
43,9,1989,15.62
43,9,1990,15.81
43,9,1991,15.01
43,9,1992,15.48
43,9,1993,15.15
43,9,1994,16.37
43,9,1995,15.2
43,9,1996,14.71
43,9,1997,15.76
43,9,1998,15.25
43,9,1999,15.56
43,9,2000,16
43,9,2001,15.74
43,9,2002,15.51
43,9,2003,15.88
43,9,2004,15.42
43,9,2005,15.21
43,9,2006,16.38
43,9,2007,16.55
43,10,1983,15.34
43,10,1984,14.14
43,10,1985,14.43
43,10,1986,14.61
43,10,1987,14.48
43,10,1988,14.98
43,10,1989,14.9
43,10,1990,15.18
43,10,1991,14.24
43,10,1992,15
43,10,1993,14.65
43,10,1994,15.9
43,10,1995,14.58
43,10,1996,14.13
43,10,1997,15.2
43,10,1998,14.65
43,10,1999,15.07
43,10,2000,15.55
43,10,2001,15.28
43,10,2002,15.03
43,10,2003,15.3
43,10,2004,14.9
43,10,2005,14.53
43,10,2006,15.9
43,10,2007,16.15
43,11,1983,14.88
43,11,1984,13.71
43,11,1985,14.26
43,11,1986,14.06
43,11,1987,13.96
43,11,1988,14.46
43,11,1989,14.24
43,11,1990,14.73
43,11,1991,13.52
43,11,1992,14.5
43,11,1993,14.18
43,11,1994,15.39
43,11,1995,14.01
43,11,1996,13.53
43,11,1997,14.54
43,11,1998,14.1
43,11,1999,14.49
43,11,2000,15.09
43,11,2001,14.77
43,11,2002,14.53
43,11,2003,14.78
43,11,2004,14.38
43,11,2005,13.82
43,11,2006,15.16
43,11,2007,15.57
43,12,1983,14.91
43,12,1984,13.86
43,12,1985,14.45
43,12,1986,14.07
43,12,1987,14.03
43,12,1988,14.53
43,12,1989,14.1
43,12,1990,14.86
43,12,1991,13.41
43,12,1992,14.51
43,12,1993,14.31
43,12,1994,15.34
43,12,1995,14.08
43,12,1996,13.51
43,12,1997,14.48
43,12,1998,14.23
43,12,1999,14.49
43,12,2000,15.22
43,12,2001,14.87
43,12,2002,14.62
43,12,2003,14.84
43,12,2004,14.53
43,12,2005,13.86
43,12,2006,15
43,12,2007,15.48
43,13,1983,15.75
43,13,1984,14.88
43,13,1985,15.28
43,13,1986,15.06
43,13,1987,15.01
43,13,1988,15.39
43,13,1989,14.88
43,13,1990,15.75
43,13,1991,14.33
43,13,1992,15.42
43,13,1993,15.36
43,13,1994,16.29
43,13,1995,15
43,13,1996,14.54
43,13,1997,15.43
43,13,1998,15.28
43,13,1999,15.45
43,13,2000,16.36
43,13,2001,15.99
43,13,2002,15.8
43,13,2003,15.98
43,13,2004,15.64
43,13,2005,15.09
43,13,2006,15.98
43,13,2007,16.44
43,14,1983,15.86
43,14,1984,15.11
43,14,1985,15.42
43,14,1986,15.33
43,14,1987,15.2
43,14,1988,15.56
43,14,1989,15.05
43,14,1990,15.98
43,14,1991,14.55
43,14,1992,15.67
43,14,1993,15.59
43,14,1994,16.56
43,14,1995,15.27
43,14,1996,14.87
43,14,1997,15.64
43,14,1998,15.52
43,14,1999,15.7
43,14,2000,16.65
43,14,2001,16.3
43,14,2002,16.15
43,14,2003,16.3
43,14,2004,15.99
43,14,2005,15.49
43,14,2006,16.2
43,14,2007,16.68
43,15,1983,14.35
43,15,1984,13.75
43,15,1985,14.08
43,15,1986,14.12
43,15,1987,13.86
43,15,1988,14.18
43,15,1989,13.71
43,15,1990,14.64
43,15,1991,13.21
43,15,1992,14.29
43,15,1993,14.14
43,15,1994,15.19
43,15,1995,13.87
43,15,1996,13.56
43,15,1997,14.14
43,15,1998,14.05
43,15,1999,14.27
43,15,2000,15.11
43,15,2001,14.79
43,15,2002,14.82
43,15,2003,14.86
43,15,2004,14.59
43,15,2005,13.95
43,15,2006,14.62
43,15,2007,15.13
43,16,1983,12
43,16,1984,11.51
43,16,1985,11.94
43,16,1986,12.05
43,16,1987,11.7
43,16,1988,11.91
43,16,1989,11.5
43,16,1990,12.44
43,16,1991,11.01
43,16,1992,11.95
43,16,1993,11.77
43,16,1994,12.88
43,16,1995,11.51
43,16,1996,11.25
43,16,1997,11.61
43,16,1998,11.64
43,16,1999,11.9
43,16,2000,12.59
43,16,2001,12.27
43,16,2002,12.51
43,16,2003,12.45
43,16,2004,12.15
43,16,2005,11.26
43,16,2006,11.94
43,16,2007,12.5
43,17,1983,11.31
43,17,1984,10.68
43,17,1985,11.17
43,17,1986,11.06
43,17,1987,10.98
43,17,1988,10.98
43,17,1989,10.57
43,17,1990,11.73
43,17,1991,10.19
43,17,1992,10.98
43,17,1993,10.88
43,17,1994,11.93
43,17,1995,10.61
43,17,1996,10.16
43,17,1997,10.41
43,17,1998,10.71
43,17,1999,10.98
43,17,2000,11.75
43,17,2001,11.41
43,17,2002,11.4
43,17,2003,11.59
43,17,2004,11.1
43,17,2005,10.11
43,17,2006,10.66
43,17,2007,11.28
43,18,1983,9.95
43,18,1984,9.41
43,18,1985,9.79
43,18,1986,9.85
43,18,1987,9.76
43,18,1988,9.81
43,18,1989,9.46
43,18,1990,10.55
43,18,1991,9.02
43,18,1992,9.73
43,18,1993,9.56
43,18,1994,10.73
43,18,1995,9.24
43,18,1996,8.78
43,18,1997,8.97
43,18,1998,9.5
43,18,1999,9.78
43,18,2000,10.48
43,18,2001,10
43,18,2002,10.21
43,18,2003,10.21
43,18,2004,9.8
43,18,2005,8.65
43,18,2006,9.21
43,18,2007,9.93
43,19,1983,9.46
43,19,1984,8.91
43,19,1985,9.11
43,19,1986,9.31
43,19,1987,9.3
43,19,1988,9.39
43,19,1989,9.05
43,19,1990,10.18
43,19,1991,8.53
43,19,1992,9.25
43,19,1993,9.04
43,19,1994,10.31
43,19,1995,8.68
43,19,1996,8.11
43,19,1997,8.32
43,19,1998,8.95
43,19,1999,9.32
43,19,2000,9.94
43,19,2001,9.42
43,19,2002,9.77
43,19,2003,9.57
43,19,2004,9.25
43,19,2005,8.02
43,19,2006,8.5
43,19,2007,9.34
43,20,1983,9.85
43,20,1984,9.31
43,20,1985,9.27
43,20,1986,9.57
43,20,1987,9.62
43,20,1988,9.76
43,20,1989,9.46
43,20,1990,10.56
43,20,1991,8.81
43,20,1992,9.64
43,20,1993,9.39
43,20,1994,10.71
43,20,1995,9.02
43,20,1996,8.39
43,20,1997,8.59
43,20,1998,9.28
43,20,1999,9.64
43,20,2000,10.17
43,20,2001,9.75
43,20,2002,10.13
43,20,2003,9.76
43,20,2004,9.61
43,20,2005,8.34
43,20,2006,8.74
43,20,2007,9.76
43,21,1983,10.63
43,21,1984,10.13
43,21,1985,9.87
43,21,1986,10.26
43,21,1987,10.31
43,21,1988,10.47
43,21,1989,10.3
43,21,1990,11.25
43,21,1991,9.46
43,21,1992,10.45
43,21,1993,10.13
43,21,1994,11.49
43,21,1995,9.84
43,21,1996,9.21
43,21,1997,9.36
43,21,1998,10.07
43,21,1999,10.33
43,21,2000,10.76
43,21,2001,10.51
43,21,2002,10.84
43,21,2003,10.4
43,21,2004,10.46
43,21,2005,9.19
43,21,2006,9.53
43,21,2007,10.75
43,22,1983,10.88
43,22,1984,10.37
43,22,1985,9.89
43,22,1986,10.45
43,22,1987,10.42
43,22,1988,10.56
43,22,1989,10.67
43,22,1990,11.41
43,22,1991,9.63
43,22,1992,10.73
43,22,1993,10.29
43,22,1994,11.74
43,22,1995,10.14
43,22,1996,9.53
43,22,1997,9.65
43,22,1998,10.29
43,22,1999,10.54
43,22,2000,10.88
43,22,2001,10.75
43,22,2002,10.99
43,22,2003,10.59
43,22,2004,10.8
43,22,2005,9.52
43,22,2006,9.77
43,22,2007,11.2
44,2,1983,10.81
44,2,1984,9.73
44,2,1985,10.22
44,2,1986,10.72
44,2,1987,10.46
44,2,1988,11.29
44,2,1989,11.78
44,2,1990,11.69
44,2,1991,10.63
44,2,1992,10.7
44,2,1993,10.11
44,2,1994,11.25
44,2,1995,10.78
44,2,1996,9.78
44,2,1997,10.85
44,2,1998,10.43
44,2,1999,10.79
44,2,2000,11.39
44,2,2001,11.28
44,2,2002,11.89
44,2,2003,11.98
44,2,2004,10.85
44,2,2005,10.65
44,2,2006,11.51
44,2,2007,11.31
44,3,1983,10.72
44,3,1984,9.74
44,3,1985,10.15
44,3,1986,10.72
44,3,1987,10.35
44,3,1988,11.19
44,3,1989,11.6
44,3,1990,11.59
44,3,1991,10.62
44,3,1992,10.69
44,3,1993,10.04
44,3,1994,11.13
44,3,1995,10.61
44,3,1996,9.64
44,3,1997,10.66
44,3,1998,10.27
44,3,1999,10.7
44,3,2000,11.19
44,3,2001,11.14
44,3,2002,11.72
44,3,2003,11.72
44,3,2004,10.66
44,3,2005,10.45
44,3,2006,11.4
44,3,2007,11.33
44,4,1983,10.72
44,4,1984,9.75
44,4,1985,10.19
44,4,1986,10.79
44,4,1987,10.33
44,4,1988,11.11
44,4,1989,11.54
44,4,1990,11.55
44,4,1991,10.69
44,4,1992,10.8
44,4,1993,10.1
44,4,1994,11.16
44,4,1995,10.5
44,4,1996,9.77
44,4,1997,10.67
44,4,1998,10.21
44,4,1999,10.68
44,4,2000,11.1
44,4,2001,11.06
44,4,2002,11.52
44,4,2003,11.61
44,4,2004,10.59
44,4,2005,10.38
44,4,2006,11.35
44,4,2007,11.41
44,5,1983,9.72
44,5,1984,8.75
44,5,1985,9.23
44,5,1986,9.81
44,5,1987,9.36
44,5,1988,10.05
44,5,1989,10.47
44,5,1990,10.5
44,5,1991,9.72
44,5,1992,9.92
44,5,1993,9.22
44,5,1994,10.32
44,5,1995,9.5
44,5,1996,8.85
44,5,1997,9.75
44,5,1998,9.26
44,5,1999,9.67
44,5,2000,10.09
44,5,2001,10
44,5,2002,10.34
44,5,2003,10.59
44,5,2004,9.61
44,5,2005,9.26
44,5,2006,10.27
44,5,2007,10.47
44,6,1983,8.47
44,6,1984,7.5
44,6,1985,7.97
44,6,1986,8.49
44,6,1987,8.18
44,6,1988,8.76
44,6,1989,9.13
44,6,1990,9.21
44,6,1991,8.43
44,6,1992,8.73
44,6,1993,8.05
44,6,1994,9.29
44,6,1995,8.33
44,6,1996,7.51
44,6,1997,8.53
44,6,1998,8.15
44,6,1999,8.41
44,6,2000,8.85
44,6,2001,8.71
44,6,2002,8.91
44,6,2003,9.31
44,6,2004,8.39
44,6,2005,7.81
44,6,2006,8.89
44,6,2007,9.24
44,7,1983,9.58
44,7,1984,8.59
44,7,1985,8.91
44,7,1986,9.37
44,7,1987,9.31
44,7,1988,9.81
44,7,1989,10.06
44,7,1990,10.27
44,7,1991,9.34
44,7,1992,9.72
44,7,1993,9.03
44,7,1994,10.47
44,7,1995,9.4
44,7,1996,8.27
44,7,1997,9.38
44,7,1998,9.25
44,7,1999,9.43
44,7,2000,9.86
44,7,2001,9.68
44,7,2002,9.61
44,7,2003,10.13
44,7,2004,9.34
44,7,2005,8.63
44,7,2006,9.83
44,7,2007,10.22
44,8,1983,12.64
44,8,1984,11.47
44,8,1985,11.74
44,8,1986,12.24
44,8,1987,12.08
44,8,1988,12.68
44,8,1989,12.83
44,8,1990,13.04
44,8,1991,12.13
44,8,1992,12.59
44,8,1993,12.01
44,8,1994,13.44
44,8,1995,12.31
44,8,1996,11.4
44,8,1997,12.54
44,8,1998,12.28
44,8,1999,12.45
44,8,2000,12.88
44,8,2001,12.65
44,8,2002,12.53
44,8,2003,12.94
44,8,2004,12.37
44,8,2005,11.87
44,8,2006,13.1
44,8,2007,13.33
44,9,1983,13.48
44,9,1984,12.19
44,9,1985,12.42
44,9,1986,12.74
44,9,1987,12.65
44,9,1988,13.29
44,9,1989,13.29
44,9,1990,13.48
44,9,1991,12.51
44,9,1992,13.25
44,9,1993,12.72
44,9,1994,14.15
44,9,1995,12.87
44,9,1996,12.1
44,9,1997,13.28
44,9,1998,12.92
44,9,1999,13.2
44,9,2000,13.64
44,9,2001,13.4
44,9,2002,13.2
44,9,2003,13.48
44,9,2004,13.06
44,9,2005,12.56
44,9,2006,14.02
44,9,2007,14.23
44,10,1983,13.7
44,10,1984,12.39
44,10,1985,12.63
44,10,1986,12.74
44,10,1987,12.74
44,10,1988,13.31
44,10,1989,13.17
44,10,1990,13.42
44,10,1991,12.35
44,10,1992,13.33
44,10,1993,12.83
44,10,1994,14.22
44,10,1995,12.88
44,10,1996,12.13
44,10,1997,13.32
44,10,1998,12.94
44,10,1999,13.27
44,10,2000,13.84
44,10,2001,13.53
44,10,2002,13.28
44,10,2003,13.45
44,10,2004,13.12
44,10,2005,12.56
44,10,2006,14.07
44,10,2007,14.36
44,11,1983,14.18
44,11,1984,12.97
44,11,1985,13.23
44,11,1986,13.21
44,11,1987,13.25
44,11,1988,13.72
44,11,1989,13.42
44,11,1990,13.84
44,11,1991,12.66
44,11,1992,13.72
44,11,1993,13.27
44,11,1994,14.57
44,11,1995,13.27
44,11,1996,12.49
44,11,1997,13.6
44,11,1998,13.34
44,11,1999,13.58
44,11,2000,14.39
44,11,2001,13.97
44,11,2002,13.71
44,11,2003,13.81
44,11,2004,13.53
44,11,2005,12.94
44,11,2006,14.24
44,11,2007,14.61
44,12,1983,15.15
44,12,1984,14.09
44,12,1985,14.33
44,12,1986,14.27
44,12,1987,14.29
44,12,1988,14.8
44,12,1989,14.24
44,12,1990,14.9
44,12,1991,13.65
44,12,1992,14.63
44,12,1993,14.3
44,12,1994,15.36
44,12,1995,14.11
44,12,1996,13.41
44,12,1997,14.31
44,12,1998,14.29
44,12,1999,14.42
44,12,2000,15.42
44,12,2001,14.97
44,12,2002,14.65
44,12,2003,14.81
44,12,2004,14.54
44,12,2005,14.02
44,12,2006,14.97
44,12,2007,15.38
44,13,1983,14.75
44,13,1984,13.84
44,13,1985,13.95
44,13,1986,14
44,13,1987,13.9
44,13,1988,14.47
44,13,1989,14
44,13,1990,14.62
44,13,1991,13.44
44,13,1992,14.48
44,13,1993,14.08
44,13,1994,15.16
44,13,1995,13.93
44,13,1996,13.22
44,13,1997,14.09
44,13,1998,14.16
44,13,1999,14.24
44,13,2000,15.38
44,13,2001,14.87
44,13,2002,14.82
44,13,2003,14.76
44,13,2004,14.4
44,13,2005,13.94
44,13,2006,14.85
44,13,2007,15.25
44,14,1983,13.93
44,14,1984,13.02
44,14,1985,13.13
44,14,1986,13.07
44,14,1987,12.95
44,14,1988,13.54
44,14,1989,13.11
44,14,1990,13.88
44,14,1991,12.54
44,14,1992,13.69
44,14,1993,13.28
44,14,1994,14.32
44,14,1995,13.12
44,14,1996,12.34
44,14,1997,13.13
44,14,1998,13.27
44,14,1999,13.36
44,14,2000,14.5
44,14,2001,14.04
44,14,2002,14
44,14,2003,13.96
44,14,2004,13.59
44,14,2005,13.03
44,14,2006,13.93
44,14,2007,14.39
44,15,1983,12.74
44,15,1984,11.87
44,15,1985,11.98
44,15,1986,11.91
44,15,1987,11.76
44,15,1988,12.31
44,15,1989,11.91
44,15,1990,12.8
44,15,1991,11.31
44,15,1992,12.52
44,15,1993,12.11
44,15,1994,13.12
44,15,1995,11.92
44,15,1996,11.14
44,15,1997,11.87
44,15,1998,12.03
44,15,1999,12.12
44,15,2000,13.29
44,15,2001,12.81
44,15,2002,12.83
44,15,2003,12.83
44,15,2004,12.46
44,15,2005,11.74
44,15,2006,12.58
44,15,2007,13.11
44,16,1983,11.5
44,16,1984,10.71
44,16,1985,10.8
44,16,1986,10.85
44,16,1987,10.67
44,16,1988,11.1
44,16,1989,10.74
44,16,1990,11.65
44,16,1991,10.09
44,16,1992,11.31
44,16,1993,10.89
44,16,1994,11.92
44,16,1995,10.7
44,16,1996,9.96
44,16,1997,10.61
44,16,1998,10.8
44,16,1999,10.9
44,16,2000,12.13
44,16,2001,11.52
44,16,2002,11.71
44,16,2003,11.72
44,16,2004,11.32
44,16,2005,10.45
44,16,2006,11.16
44,16,2007,11.75
44,17,1983,10.69
44,17,1984,9.89
44,17,1985,10.02
44,17,1986,10.15
44,17,1987,9.98
44,17,1988,10.29
44,17,1989,9.93
44,17,1990,10.88
44,17,1991,9.27
44,17,1992,10.38
44,17,1993,9.98
44,17,1994,11.11
44,17,1995,9.86
44,17,1996,9.11
44,17,1997,9.57
44,17,1998,9.91
44,17,1999,10.07
44,17,2000,11.34
44,17,2001,10.56
44,17,2002,10.86
44,17,2003,10.88
44,17,2004,10.46
44,17,2005,9.41
44,17,2006,9.99
44,17,2007,10.7
44,18,1983,10.91
44,18,1984,10.09
44,18,1985,10.15
44,18,1986,10.36
44,18,1987,10.2
44,18,1988,10.52
44,18,1989,10.24
44,18,1990,11.22
44,18,1991,9.54
44,18,1992,10.61
44,18,1993,10.18
44,18,1994,11.44
44,18,1995,10.04
44,18,1996,9.24
44,18,1997,9.65
44,18,1998,10.24
44,18,1999,10.38
44,18,2000,11.59
44,18,2001,10.63
44,18,2002,11.1
44,18,2003,10.96
44,18,2004,10.59
44,18,2005,9.46
44,18,2006,10
44,18,2007,10.89
44,19,1983,11.34
44,19,1984,10.48
44,19,1985,10.4
44,19,1986,10.73
44,19,1987,10.57
44,19,1988,10.94
44,19,1989,10.68
44,19,1990,11.76
44,19,1991,9.99
44,19,1992,11.07
44,19,1993,10.61
44,19,1994,11.93
44,19,1995,10.42
44,19,1996,9.5
44,19,1997,9.94
44,19,1998,10.7
44,19,1999,10.82
44,19,2000,11.98
44,19,2001,10.95
44,19,2002,11.56
44,19,2003,11.24
44,19,2004,10.93
44,19,2005,9.7
44,19,2006,10.26
44,19,2007,11.3
44,20,1983,11.74
44,20,1984,10.92
44,20,1985,10.61
44,20,1986,11.07
44,20,1987,10.9
44,20,1988,11.29
44,20,1989,11.08
44,20,1990,12.18
44,20,1991,10.35
44,20,1992,11.43
44,20,1993,10.97
44,20,1994,12.32
44,20,1995,10.77
44,20,1996,9.8
44,20,1997,10.22
44,20,1998,11.06
44,20,1999,11.15
44,20,2000,12.19
44,20,2001,11.26
44,20,2002,11.95
44,20,2003,11.46
44,20,2004,11.26
44,20,2005,9.97
44,20,2006,10.54
44,20,2007,11.72
44,21,1983,11.83
44,21,1984,11.1
44,21,1985,10.53
44,21,1986,11.13
44,21,1987,10.9
44,21,1988,11.3
44,21,1989,11.23
44,21,1990,12.2
44,21,1991,10.37
44,21,1992,11.41
44,21,1993,10.94
44,21,1994,12.36
44,21,1995,10.83
44,21,1996,9.89
44,21,1997,10.24
44,21,1998,11.06
44,21,1999,11.14
44,21,2000,11.97
44,21,2001,11.27
44,21,2002,11.95
44,21,2003,11.37
44,21,2004,11.31
44,21,2005,10.02
44,21,2006,10.52
44,21,2007,11.86
44,22,1983,11.3
44,22,1984,10.56
44,22,1985,9.84
44,22,1986,10.56
44,22,1987,10.24
44,22,1988,10.64
44,22,1989,10.82
44,22,1990,11.56
44,22,1991,9.81
44,22,1992,10.81
44,22,1993,10.26
44,22,1994,11.78
44,22,1995,10.25
44,22,1996,9.32
44,22,1997,9.66
44,22,1998,10.42
44,22,1999,10.6
44,22,2000,11.16
44,22,2001,10.71
44,22,2002,11.28
44,22,2003,10.71
44,22,2004,10.76
44,22,2005,9.49
44,22,2006,9.81
44,22,2007,11.32
45,2,1983,10.14
45,2,1984,9.13
45,2,1985,9.49
45,2,1986,9.93
45,2,1987,9.69
45,2,1988,10.59
45,2,1989,11.1
45,2,1990,11.07
45,2,1991,9.96
45,2,1992,10.03
45,2,1993,9.42
45,2,1994,10.62
45,2,1995,10.06
45,2,1996,9.05
45,2,1997,10.12
45,2,1998,9.66
45,2,1999,10.09
45,2,2000,10.77
45,2,2001,10.52
45,2,2002,11.11
45,2,2003,11.25
45,2,2004,10.12
45,2,2005,10
45,2,2006,10.72
45,2,2007,10.63
45,3,1983,9.86
45,3,1984,8.83
45,3,1985,9.13
45,3,1986,9.76
45,3,1987,9.37
45,3,1988,10.34
45,3,1989,10.73
45,3,1990,10.72
45,3,1991,9.76
45,3,1992,9.79
45,3,1993,9.16
45,3,1994,10.32
45,3,1995,9.68
45,3,1996,8.64
45,3,1997,9.8
45,3,1998,9.28
45,3,1999,9.7
45,3,2000,10.33
45,3,2001,10.1
45,3,2002,10.69
45,3,2003,10.81
45,3,2004,9.7
45,3,2005,9.49
45,3,2006,10.31
45,3,2007,10.3
45,4,1983,9.59
45,4,1984,8.57
45,4,1985,8.83
45,4,1986,9.57
45,4,1987,9.11
45,4,1988,10.07
45,4,1989,10.43
45,4,1990,10.38
45,4,1991,9.58
45,4,1992,9.66
45,4,1993,9
45,4,1994,10.1
